filepath,class_raw,label,label_idx
data/raw/data/train/Septoria/septoria_75.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_668.png,Mite,Mite,9
data/raw/data/train/Mildew/mildew_291.png,Mildew,Mildew,8
data/raw/data/train/Stem fly/stem_fly_127.png,Stem fly,Stem_fly,12
data/raw/data/train/Yellow Rust/yellow_rust_422.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_178.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Leaf Blight/leaf_blight_329.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mildew/mildew_230.png,Mildew,Mildew,8
data/raw/data/train/Leaf Blight/leaf_blight_168.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mildew/mildew_104.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_13.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_371.png,Tan spot,Tan_spot,13
data/raw/data/train/Smut/smut_469.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_381.png,Healthy,Healthy,6
data/raw/data/train/Septoria/septoria_114.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_427.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_116.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_1083.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_457.png,Tan spot,Tan_spot,13
data/raw/data/train/Mildew/mildew_78.png,Mildew,Mildew,8
data/raw/data/train/Mildew/mildew_19.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_932.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_165.png,Mite,Mite,9
data/raw/data/train/Brown Rust/brown_rust_136.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_254.png,Septoria,Septoria,10
data/raw/data/train/Leaf Blight/leaf_blight_812.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_412.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_524.png,Mildew,Mildew,8
data/raw/data/train/Mite/mite_40.png,Mite,Mite,9
data/raw/data/train/Leaf Blight/leaf_blight_437.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Septoria/septoria_838.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_11.png,Mite,Mite,9
data/raw/data/train/Mildew/mildew_1029.png,Mildew,Mildew,8
data/raw/data/train/Common Root Rot/common_root_rot_283.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Aphid/aphid_332.png,Aphid,Aphid,0
data/raw/data/train/Brown Rust/brown_rust_1222.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Brown Rust/brown_rust_690.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Leaf Blight/leaf_blight_75.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mildew/mildew_655.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_258.png,Smut,Smut,11
data/raw/data/train/Brown Rust/brown_rust_96.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Aphid/aphid_362.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_0.png,Mite,Mite,9
data/raw/data/train/Black Rust/black_rust_538.png,Black Rust,Black_Rust,1
data/raw/data/train/Brown Rust/brown_rust_337.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_225.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Septoria/septoria_379.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_719.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_245.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_154.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Healthy/healthy_53.png,Healthy,Healthy,6
data/raw/data/train/Septoria/septoria_560.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_327.png,Mite,Mite,9
data/raw/data/train/Black Rust/black_rust_225.png,Black Rust,Black_Rust,1
data/raw/data/train/Mildew/mildew_442.png,Mildew,Mildew,8
data/raw/data/train/Black Rust/black_rust_239.png,Black Rust,Black_Rust,1
data/raw/data/train/Smut/smut_906.png,Smut,Smut,11
data/raw/data/train/Mite/mite_600.png,Mite,Mite,9
data/raw/data/train/Septoria/septoria_928.png,Septoria,Septoria,10
data/raw/data/train/Common Root Rot/common_root_rot_17.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Healthy/healthy_12.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_1290.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_449.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_299.png,Mite,Mite,9
data/raw/data/train/Mildew/mildew_428.png,Mildew,Mildew,8
data/raw/data/train/Aphid/aphid_700.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_621.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_285.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_453.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Leaf Blight/leaf_blight_56.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Tan spot/tan_spot_178.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_358.png,Septoria,Septoria,10
data/raw/data/train/Leaf Blight/leaf_blight_656.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Smut/smut_637.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_361.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_324.png,Mite,Mite,9
data/raw/data/train/Smut/smut_953.png,Smut,Smut,11
data/raw/data/train/Blast/blast_317.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_490.png,Mildew,Mildew,8
data/raw/data/train/Leaf Blight/leaf_blight_131.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Mildew/mildew_960.png,Mildew,Mildew,8
data/raw/data/train/Black Rust/black_rust_568.png,Black Rust,Black_Rust,1
data/raw/data/train/Blast/blast_191.png,Blast,Blast,2
data/raw/data/train/Smut/smut_1309.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_779.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_855.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_332.png,Healthy,Healthy,6
data/raw/data/train/Mildew/mildew_330.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_237.png,Blast,Blast,2
data/raw/data/train/Common Root Rot/common_root_rot_516.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Healthy/healthy_124.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_172.png,Mite,Mite,9
data/raw/data/train/Brown Rust/brown_rust_355.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mite/mite_218.png,Mite,Mite,9
data/raw/data/train/Healthy/healthy_738.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_54.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_905.png,Septoria,Septoria,10
data/raw/data/train/Leaf Blight/leaf_blight_802.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Common Root Rot/common_root_rot_610.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Blast/blast_46.png,Blast,Blast,2
data/raw/data/train/Black Rust/black_rust_440.png,Black Rust,Black_Rust,1
data/raw/data/train/Healthy/healthy_749.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_767.png,Mite,Mite,9
data/raw/data/train/Yellow Rust/yellow_rust_525.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_159.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_748.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Healthy/healthy_786.png,Healthy,Healthy,6
data/raw/data/train/Blast/blast_126.png,Blast,Blast,2
data/raw/data/train/Healthy/healthy_816.png,Healthy,Healthy,6
data/raw/data/train/Mildew/mildew_427.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_1128.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_807.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_441.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_151.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Aphid/aphid_228.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_49.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Brown Rust/brown_rust_569.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_413.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_302.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_314.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_924.png,Septoria,Septoria,10
data/raw/data/train/Black Rust/black_rust_419.png,Black Rust,Black_Rust,1
data/raw/data/train/Septoria/septoria_826.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_602.png,Mite,Mite,9
data/raw/data/train/Brown Rust/brown_rust_980.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mildew/mildew_670.png,Mildew,Mildew,8
data/raw/data/train/Common Root Rot/common_root_rot_395.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Healthy/healthy_726.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_350.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_59.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_262.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_1075.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_20.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mite/mite_795.png,Mite,Mite,9
data/raw/data/train/Brown Rust/brown_rust_389.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Tan spot/tan_spot_601.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_846.png,Aphid,Aphid,0
data/raw/data/train/Brown Rust/brown_rust_494.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Aphid/aphid_490.png,Aphid,Aphid,0
data/raw/data/train/Mildew/mildew_687.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_369.png,Blast,Blast,2
data/raw/data/train/Common Root Rot/common_root_rot_354.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Septoria/septoria_653.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_610.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Black Rust/black_rust_512.png,Black Rust,Black_Rust,1
data/raw/data/train/Septoria/septoria_893.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_879.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_41.png,Blast,Blast,2
data/raw/data/train/Tan spot/tan_spot_707.png,Tan spot,Tan_spot,13
data/raw/data/train/Blast/blast_210.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_827.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_112.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Aphid/aphid_80.png,Aphid,Aphid,0
data/raw/data/train/Septoria/septoria_592.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_1181.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Smut/smut_1236.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_346.png,Mildew,Mildew,8
data/raw/data/train/Tan spot/tan_spot_128.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_223.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_1164.png,Smut,Smut,11
data/raw/data/train/Smut/smut_1179.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_480.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_438.png,Blast,Blast,2
data/raw/data/train/Blast/blast_632.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_1184.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_439.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_87.png,Mite,Mite,9
data/raw/data/train/Mildew/mildew_795.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_1014.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Common Root Rot/common_root_rot_600.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Black Rust/black_rust_421.png,Black Rust,Black_Rust,1
data/raw/data/train/Aphid/aphid_203.png,Aphid,Aphid,0
data/raw/data/train/Healthy/healthy_149.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_806.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_276.png,Healthy,Healthy,6
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_254.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Tan spot/tan_spot_107.png,Tan spot,Tan_spot,13
data/raw/data/train/Mildew/mildew_360.png,Mildew,Mildew,8
data/raw/data/train/Smut/smut_764.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_773.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_896.png,Smut,Smut,11
data/raw/data/train/Aphid/aphid_504.png,Aphid,Aphid,0
data/raw/data/train/Mite/mite_433.png,Mite,Mite,9
data/raw/data/train/Mite/mite_398.png,Mite,Mite,9
data/raw/data/train/Smut/smut_324.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_806.png,Septoria,Septoria,10
data/raw/data/train/Smut/smut_1030.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_90.png,Tan spot,Tan_spot,13
data/raw/data/train/Smut/smut_901.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_304.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Aphid/aphid_500.png,Aphid,Aphid,0
data/raw/data/train/Tan spot/tan_spot_499.png,Tan spot,Tan_spot,13
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_203.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_657.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_297.png,Mildew,Mildew,8
data/raw/data/train/Brown Rust/brown_rust_132.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Yellow Rust/yellow_rust_167.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_361.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_648.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Septoria/septoria_306.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_1125.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Healthy/healthy_993.png,Healthy,Healthy,6
data/raw/data/train/Blast/blast_570.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_988.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_168.png,Blast,Blast,2
data/raw/data/train/Mildew/mildew_279.png,Mildew,Mildew,8
data/raw/data/train/Common Root Rot/common_root_rot_396.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Aphid/aphid_607.png,Aphid,Aphid,0
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_160.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mite/mite_291.png,Mite,Mite,9
data/raw/data/train/Tan spot/tan_spot_571.png,Tan spot,Tan_spot,13
data/raw/data/train/Healthy/healthy_884.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_753.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Brown Rust/brown_rust_939.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Aphid/aphid_157.png,Aphid,Aphid,0
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_251.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Aphid/aphid_505.png,Aphid,Aphid,0
data/raw/data/train/Mildew/mildew_133.png,Mildew,Mildew,8
data/raw/data/train/Septoria/septoria_317.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_799.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_710.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_489.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_84.png,Mite,Mite,9
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_392.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_197.png,Smut,Smut,11
data/raw/data/train/Common Root Rot/common_root_rot_203.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Healthy/healthy_876.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_789.png,Healthy,Healthy,6
data/raw/data/train/Blast/blast_402.png,Blast,Blast,2
data/raw/data/train/Common Root Rot/common_root_rot_535.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Smut/smut_921.png,Smut,Smut,11
data/raw/data/train/Mildew/mildew_34.png,Mildew,Mildew,8
data/raw/data/train/Yellow Rust/yellow_rust_427.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_194.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_79.png,Mildew,Mildew,8
data/raw/data/train/Healthy/healthy_479.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_554.png,Mite,Mite,9
data/raw/data/train/Smut/smut_509.png,Smut,Smut,11
data/raw/data/train/Septoria/septoria_200.png,Septoria,Septoria,10
data/raw/data/train/Mite/mite_29.png,Mite,Mite,9
data/raw/data/train/Smut/smut_1095.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_278.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_396.png,Healthy,Healthy,6
data/raw/data/train/Tan spot/tan_spot_509.png,Tan spot,Tan_spot,13
data/raw/data/train/Septoria/septoria_743.png,Septoria,Septoria,10
data/raw/data/train/Black Rust/black_rust_6.png,Black Rust,Black_Rust,1
data/raw/data/train/Aphid/aphid_536.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_624.png,Smut,Smut,11
data/raw/data/train/Mite/mite_352.png,Mite,Mite,9
data/raw/data/train/Mite/mite_374.png,Mite,Mite,9
data/raw/data/train/Tan spot/tan_spot_168.png,Tan spot,Tan_spot,13
data/raw/data/train/Smut/smut_569.png,Smut,Smut,11
data/raw/data/train/Smut/smut_296.png,Smut,Smut,11
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_263.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Yellow Rust/yellow_rust_1286.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_752.png,Tan spot,Tan_spot,13
data/raw/data/train/Blast/blast_327.png,Blast,Blast,2
data/raw/data/train/Yellow Rust/yellow_rust_22.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_500.png,Tan spot,Tan_spot,13
data/raw/data/train/Common Root Rot/common_root_rot_35.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Aphid/aphid_485.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_596.png,Smut,Smut,11
data/raw/data/train/Smut/smut_431.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_894.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Tan spot/tan_spot_62.png,Tan spot,Tan_spot,13
data/raw/data/train/Leaf Blight/leaf_blight_312.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Brown Rust/brown_rust_884.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_242.png,Blast,Blast,2
data/raw/data/train/Brown Rust/brown_rust_388.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mite/mite_171.png,Mite,Mite,9
data/raw/data/train/Smut/smut_124.png,Smut,Smut,11
data/raw/data/train/Healthy/healthy_686.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_468.png,Healthy,Healthy,6
data/raw/data/train/Smut/smut_152.png,Smut,Smut,11
data/raw/data/train/Stem fly/stem_fly_20.png,Stem fly,Stem_fly,12
data/raw/data/train/Healthy/healthy_96.png,Healthy,Healthy,6
data/raw/data/train/Common Root Rot/common_root_rot_542.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_316.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Mite/mite_130.png,Mite,Mite,9
data/raw/data/train/Septoria/septoria_935.png,Septoria,Septoria,10
data/raw/data/train/Brown Rust/brown_rust_579.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_75.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Septoria/septoria_166.png,Septoria,Septoria,10
data/raw/data/train/Leaf Blight/leaf_blight_759.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_826.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_323.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Tan spot/tan_spot_743.png,Tan spot,Tan_spot,13
data/raw/data/train/Aphid/aphid_824.png,Aphid,Aphid,0
data/raw/data/train/Septoria/septoria_913.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_137.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_161.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_295.png,Septoria,Septoria,10
data/raw/data/train/Leaf Blight/leaf_blight_682.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Stem fly/stem_fly_113.png,Stem fly,Stem_fly,12
data/raw/data/train/Smut/smut_270.png,Smut,Smut,11
data/raw/data/train/Aphid/aphid_23.png,Aphid,Aphid,0
data/raw/data/train/Leaf Blight/leaf_blight_743.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Yellow Rust/yellow_rust_636.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_413.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_856.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Yellow Rust/yellow_rust_1055.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_672.png,Smut,Smut,11
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_281.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_825.png,Smut,Smut,11
data/raw/data/train/Mite/mite_368.png,Mite,Mite,9
data/raw/data/train/Healthy/healthy_737.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_151.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Septoria/septoria_1061.png,Septoria,Septoria,10
data/raw/data/train/Mildew/mildew_21.png,Mildew,Mildew,8
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_357.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_119.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Common Root Rot/common_root_rot_92.png,Common Root Rot,Common_Root_Rot,4
data/raw/data/train/Septoria/septoria_223.png,Septoria,Septoria,10
data/raw/data/train/Black Rust/black_rust_432.png,Black Rust,Black_Rust,1
data/raw/data/train/Black Rust/black_rust_215.png,Black Rust,Black_Rust,1
data/raw/data/train/Aphid/aphid_268.png,Aphid,Aphid,0
data/raw/data/train/Smut/smut_1256.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_261.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_319.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Leaf Blight/leaf_blight_595.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Brown Rust/brown_rust_960.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Leaf Blight/leaf_blight_170.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Brown Rust/brown_rust_745.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Blast/blast_452.png,Blast,Blast,2
data/raw/data/train/Smut/smut_140.png,Smut,Smut,11
data/raw/data/train/Smut/smut_820.png,Smut,Smut,11
data/raw/data/train/Tan spot/tan_spot_726.png,Tan spot,Tan_spot,13
data/raw/data/train/Healthy/healthy_731.png,Healthy,Healthy,6
data/raw/data/train/Mite/mite_309.png,Mite,Mite,9
data/raw/data/train/Mildew/mildew_838.png,Mildew,Mildew,8
data/raw/data/train/Leaf Blight/leaf_blight_473.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_581.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Aphid/aphid_97.png,Aphid,Aphid,0
data/raw/data/train/Yellow Rust/yellow_rust_308.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Healthy/healthy_969.png,Healthy,Healthy,6
data/raw/data/train/Yellow Rust/yellow_rust_166.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Smut/smut_824.png,Smut,Smut,11
data/raw/data/train/Brown Rust/brown_rust_413.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Black Rust/black_rust_350.png,Black Rust,Black_Rust,1
data/raw/data/train/Septoria/septoria_793.png,Septoria,Septoria,10
data/raw/data/train/Healthy/healthy_647.png,Healthy,Healthy,6
data/raw/data/train/Healthy/healthy_393.png,Healthy,Healthy,6
data/raw/data/train/Brown Rust/brown_rust_185.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Black Rust/black_rust_102.png,Black Rust,Black_Rust,1
data/raw/data/train/Brown Rust/brown_rust_946.png,Brown Rust,Brown_Rust,3
data/raw/data/train/Mite/mite_746.png,Mite,Mite,9
data/raw/data/train/Blast/blast_513.png,Blast,Blast,2
data/raw/data/train/Leaf Blight/leaf_blight_599.png,Leaf Blight,Leaf_Blight,7
data/raw/data/train/Blast/blast_138.png,Blast,Blast,2
data/raw/data/train/Mite/mite_361.png,Mite,Mite,9
data/raw/data/train/Healthy/healthy_900.png,Healthy,Healthy,6
data/raw/data/train/Mildew/mildew_80.png,Mildew,Mildew,8
data/raw/data/train/Stem fly/stem_fly_161.png,Stem fly,Stem_fly,12
data/raw/data/train/Septoria/septoria_982.png,Septoria,Septoria,10
data/raw/data/train/Blast/blast_323.png,Blast,Blast,2
data/raw/data/train/Mite/mite_771.png,Mite,Mite,9
data/raw/data/train/Fusarium Head Blight/fusarium_head_blight_524.png,Fusarium Head Blight,Fusarium_Head_Blight,5
data/raw/data/train/Smut/smut_1054.png,Smut,Smut,11
data/raw/data/train/Yellow Rust/yellow_rust_1045.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Blast/blast_53.png,Blast,Blast,2
data/raw/data/train/Septoria/septoria_446.png,Septoria,Septoria,10
data/raw/data/train/Yellow Rust/yellow_rust_485.png,Yellow Rust,Yellow_Rust,14
data/raw/data/train/Mildew/mildew_768.png,Mildew,Mildew,8
data/raw/data/train/Blast/blast_78.png,Blast,Blast,2
data/raw/data/train/Mite/mite_88.png,Mite,Mite,9
data/raw/data/train/Brown Rust/brown_rust_499.png,Brown Rust,Brown_Rust,3
